ID,SPECIES_CODE,SPECIES_NAME,CURRENT_SPECIES_NAME,POPULATION,PREFERRED_COMMON_NAMES,PROJECT_CODE,OBSERVATION_FOREIGN_ID,GDA94_ZONE_55_EASTINGNORTHING,LONGITUDE,LATITUDE,EASTING,NORTHING,POSITION_ACCURACY,LOCATION_DESC,OBSERVER_NAMES,OBSERVATION_DATE,DATE_ACCURACY,OBSERVATION_TYPE,OBSERVATION_TYPE_QUALIFIER,OBSERVATION_STATE,OBSERVATION_STATE_QUALIFIER,RECORD_STATUS,NOTES,PRIMARY_IDENTIFIER
1692923,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_43,POINT (587104 5270348),148.06373,-42.71443,587104,5270348,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692924,B76-00642,Eudyptula minor,,,little penguin,lpns,D11-04,POINT (587302 5285548),148.06382,-42.57754,587302,5285548,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano, no bird present, under the winch",
1692925,B76-00642,Eudyptula minor,,,little penguin,lpns,D11-03,POINT (587305 5285549),148.06385,-42.57754,587305,5285549,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"no eggs felt, down indicates presence of chicks in front of toilets in wooden refuse next to winch",
1692926,B76-00642,Eudyptula minor,,,little penguin,lpns,D11-02,POINT (587306 5285538),148.06387,-42.57763,587306,5285538,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"No eggs sighted, no obvious signs of breeding under two large cement slabs adjacent to whale skull",
1692927,B76-00642,Eudyptula minor,,,little penguin,lpns,vhp208,POINT (587308 5285584),148.06389,-42.57722,587308,5285584,500,"Darlington, Maria Island",Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, Oct/Nov Laying period Susceptible Jan-De,
1692928,B76-00642,Eudyptula minor,,,little penguin,lpns,D11-16,POINT (587314 5285687),148.06394,-42.57629,587314,5285687,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,At bottom of escarpment directly below D11-15,
1693339,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (582902 5276344),148.01155,-42.66091,582902,5276344,500,"Lesueur Point, Maria Island",Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693342,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (582912 5276333),148.01167,-42.661,582912,5276333,500,"Lesueur Point, Maria Island",Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693344,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (582950 5276364),148.01213,-42.66072,582950,5276364,500,"Lesueur Point, Maria Island",Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693346,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (582960 5276324),148.01226,-42.66108,582960,5276324,500,"Lesueur Point, Maria Island",Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693348,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (583046 5276343),148.0133,-42.6609,583046,5276343,500,Maria Island,Staff DPIPWE (22436),18-Oct-1999,Day,Breeding Colony,,Present,,Accepted, ,
1693466,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_82,POINT (586956 5269658),148.06203,-42.72066,586956,5269658,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693467,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_79,POINT (586968 5269812),148.06216,-42.71927,586968,5269812,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693468,B76-00642,Eudyptula minor,,,little penguin,lpns,vhp206,POINT (586977 5269744),148.06227,-42.71988,586977,5269744,500,"Haunted Bay, Maria Island",Staff DPIPWE (22436),30-Jun-2001,Decade,Breeding Colony,,Present,,Accepted,"Hauted Bay Sep-Mar Breeding season, Present and sus",
1693469,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_70,POINT (586986 5269859),148.06237,-42.71885,586986,5269859,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693470,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_71,POINT (586986 5269855),148.06237,-42.71888,586986,5269855,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693471,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_69,POINT (586990 5269853),148.06242,-42.7189,586990,5269853,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693472,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_67,POINT (586993 5269888),148.06245,-42.71858,586993,5269888,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693473,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_72,POINT (586993 5269840),148.06246,-42.71902,586993,5269840,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693474,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_68,POINT (586994 5269850),148.06247,-42.71893,586994,5269850,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693475,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_73,POINT (587019 5269830),148.06278,-42.7191,587019,5269830,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693476,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_66,POINT (587025 5269945),148.06283,-42.71807,587025,5269945,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1693477,B76-00642,Eudyptula minor,,,little penguin,lpns,D11-13,POINT (587222 5285613),148.06283,-42.57697,587222,5285613,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Seaward side of jetty point in run between pig face. ,
1693478,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_74,POINT (587024 5269810),148.06284,-42.71928,587024,5269810,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
3066377,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),24-Dec-2009,Day,Not Recorded,,Present,,Accepted,,
3076695,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (586874 5276396),148.06,-42.66,586874,5276396,-1,Maria Island Bird Walk,Unknown Unknown (23130),24-Oct-2008,Day,Not Recorded,,Present,,Accepted,,
3127199,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),11-Dec-2009,Day,Not Recorded,,Present,,Accepted,,
3135783,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),11-Nov-2009,Day,Not Recorded,,Present,,Accepted,,
3146751,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (586874 5276396),148.06,-42.66,586874,5276396,-1,Maria Island Bird Walk,Unknown Unknown (23130),12-Dec-2008,Day,Not Recorded,,Present,,Accepted,,
3147428,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),21-Dec-2009,Day,Not Recorded,,Present,,Accepted,,
3166140,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),23-Nov-2009,Day,Not Recorded,,Present,,Accepted,,
3171730,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),14-Oct-2009,Day,Not Recorded,,Present,,Accepted,,
3175919,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),16-Dec-2009,Day,Not Recorded,,Present,,Accepted,,
3199637,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (586874 5276396),148.06,-42.66,586874,5276396,-1,Maria Island Bird Walk,Unknown Unknown (23130),20-Oct-2008,Day,Not Recorded,,Present,,Accepted,,
3200057,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),23-Nov-2009,Day,Not Recorded,,Present,,Accepted,,
3201095,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),21-Oct-2009,Day,Not Recorded,,Present,,Accepted,,
3211520,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),27-Nov-2009,Day,Not Recorded,,Present,,Accepted,,
3211571,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),19-Nov-2009,Day,Not Recorded,,Present,,Accepted,,
3217870,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),30-Oct-2009,Day,Not Recorded,,Present,,Accepted,,
3228697,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),15-Nov-2009,Day,Not Recorded,,Present,,Accepted,,
3235015,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587514 5285604),148.06639,-42.57702,587514,5285604,-1,Maria Island,Unknown Unknown (23130),05-Feb-2014,Day,Not Recorded,,Present,,Accepted,,
3263556,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (586874 5276396),148.06,-42.66,586874,5276396,-1,Maria Island Bird Walk,Unknown Unknown (23130),24-Nov-2008,Day,Not Recorded,,Present,,Accepted,,
3294885,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587038 5269822),148.063,-42.71917,587038,5269822,100,Haunted Bay Maria Island,Unknown Unknown (23130),12-Dec-2008,Day,Not Recorded,,Present,,Accepted,,
3295581,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587354 5270219),148.0668,-42.71556,587354,5270219,100,Haunted Bay,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3304141,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (585546 5281771),148.04298,-42.61175,585546,5281771,100,4 Mile Beach,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3306265,B76-00642,Eudyptula minor,,,little penguin,dr7452,BT-68-7077,POINT (595787 5286641),148.16701,-42.5667,595787,5286641,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3306413,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (586228 5283213),148.05109,-42.59869,586228,5283213,5000,Maria Island,Unknown Unknown (23130),31-Oct-2005,Day,Not Recorded,,Present,,Accepted,,
3312857,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),19-Oct-2009,Day,Not Recorded,,Present,,Accepted,,
3326220,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (586874 5276396),148.06,-42.66,586874,5276396,-1,Maria Island Bird Walk,Unknown Unknown (23130),29-Feb-2008,Day,Not Recorded,,Present,,Accepted,,
3333556,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3334685,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (586874 5276396),148.06,-42.66,586874,5276396,-1,Maria Island Bird Walk,Unknown Unknown (23130),15-Dec-2008,Day,Not Recorded,,Present,,Accepted,,
3364082,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (586874 5276396),148.06,-42.66,586874,5276396,-1,Maria Island Bird Walk,Unknown Unknown (23130),26-Nov-2008,Day,Not Recorded,,Present,,Accepted,,
3370141,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (586874 5276396),148.06,-42.66,586874,5276396,-1,Maria Island Bird Walk,Unknown Unknown (23130),17-Nov-2008,Day,Not Recorded,,Present,,Accepted,,
3377608,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587756 5285208),148.0694,-42.58055,587756,5285208,100,Darlington Maria Island,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3384190,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3391237,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3399902,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587760 5285208),148.06944,-42.58055,587760,5285208,100,"Darlington, Maria Island",Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3404504,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (585821 5277385),148.047,-42.65121,585821,5277385,100,"Frenchs Farm, Maria Island",Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3407388,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3412322,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3422890,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (586874 5276396),148.06,-42.66,586874,5276396,-1,Maria Island Bird Walk,Unknown Unknown (23130),31-Jan-2009,Day,Not Recorded,,Present,,Accepted,,
3433247,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (585904 5277427),148.048,-42.65083,585904,5277427,100,Frenchs Farm,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3436171,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3436875,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (585527 5281587),148.04279,-42.61341,585527,5281587,100,"Coxswains Creek, Maria Island National Park",Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3439491,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3447137,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),30-Dec-2009,Day,Not Recorded,,Present,,Accepted,,
3468399,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),29-Dec-2009,Day,Not Recorded,,Present,,Accepted,,
3474186,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587723 5285120),148.06902,-42.58135,587723,5285120,100,"Darlington, Maria Island",Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3475632,B76-00642,Eudyptula minor,,,little penguin,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
4074451,B76-00642,Eudyptula minor,,,little penguin,rtar,,POINT (587358 5285503),148.0644997,-42.57794201,587358,5285503,200,,Anonymous Anonymous (16453),17-Jul-2021,Day,Carcass,,Present,,Accepted,LITTLE PENGUIN. No disease or young.  Washed up on Darlington beach. Indentations on the side of neck .,
4289099,B76-00642,Eudyptula minor,,,little penguin,inat,https://www.inaturalist.org/observations/30565689,POINT (587794 5270036),148.0722078,-42.71715758,587794,5270036,122,"Glamorgan-Spring Bay, TAS, Australia",Ryan Steiner (41510),26-Sep-2014,Day,Sighting,,Present,,Accepted,,
